benchmark	vcnf_status	vcnf_time	vampire_status	vampire_time	cvc4_status	cvc4_time	z3_status	z3_time
UF_sledgehammer_TwoSquares_uf.661014.smt2	Unsatisfiable	0.0288	Unsatisfiable	0.0219629	unsat	0.0146	0.0146	unsat	0.038639
UF_sledgehammer_TwoSquares_uf.661137.smt2	Unsatisfiable	0.0248	Unsatisfiable	0.0220521	unsat	0.0136	0.0136	unsat	0.038252
UF_sledgehammer_TwoSquares_uf.661254.smt2	Unsatisfiable	0.0246	Unsatisfiable	0.0212071	unsat	0.0134	0.0134	unsat	0.0391451
UF_sledgehammer_TwoSquares_uf.661390.smt2	Unsatisfiable	0.0241	Unsatisfiable	0.0237091	unsat	0.0135	0.0135	unsat	0.0387699
UF_sledgehammer_TwoSquares_uf.665609.smt2	Unsatisfiable	130.0340	Unsatisfiable	128.716	unsat	264.7620	264.7620	starexec-unknown	716.82
UF_sledgehammer_TwoSquares_uf.672333.smt2	Unsatisfiable	0.0323	Unsatisfiable	0.076644	unsat	0.0651	0.0651	unsat	0.0784509
UF_sledgehammer_TwoSquares_uf.673275.smt2	Unsatisfiable	0.0234	Unsatisfiable	0.0353269	unsat	0.0367	0.0367	unsat	0.0688389
UF_sledgehammer_TwoSquares_uf.674591.smt2	Unsatisfiable	0.1323	Unsatisfiable	0.121993	unsat	0.5076	0.5076	unsat	0.18317
UF_sledgehammer_TwoSquares_uf.676011.smt2	Unsatisfiable	0.2182	Unsatisfiable	1.23411	unsat	0.0941	0.0941	unsat	0.0683921
UF_sledgehammer_TwoSquares_uf.677209.smt2	Unsatisfiable	0.1290	Unsatisfiable	0.213104	unsat	0.1526	0.1526	unsat	0.230943
UF_sledgehammer_TwoSquares_uf.678745.smt2	Unsatisfiable	0.0563	Unsatisfiable	0.0502441	unsat	0.1212	0.1212	unsat	0.0741141
UF_sledgehammer_TwoSquares_uf.679992.smt2	Unsatisfiable	0.4007	Unsatisfiable	0.344961	unsat	0.1604	0.1604	unsat	0.179161
UF_sledgehammer_TwoSquares_uf.680477.smt2	Unsatisfiable	0.1482	Unsatisfiable	0.679428	unsat	0.0542	0.0542	unsat	0.07612
UF_sledgehammer_TwoSquares_uf.680734.smt2	Unsatisfiable	1.4753	Unsatisfiable	2.07315	unsat	0.2981	0.2981	unsat	0.131706
UF_sledgehammer_TwoSquares_uf.681907.smt2	Unsatisfiable	0.0986	Unsatisfiable	0.0530399	unsat	0.0780	0.0780	unsat	0.067074
UF_sledgehammer_TwoSquares_uf.683119.smt2	Unsatisfiable	0.5998	Unsatisfiable	10.3673	unsat	0.1002	0.1002	unsat	0.0752731
UF_sledgehammer_TwoSquares_uf.684706.smt2	Unsatisfiable	0.0937	Unsatisfiable	0.107001	unsat	0.1266	0.1266	unsat	0.227653
UF_sledgehammer_TwoSquares_uf.690088.smt2	Unsatisfiable	0.0304	Unsatisfiable	0.033115	unsat	0.0819	0.0819	unsat	0.0414601
UF_sledgehammer_TwoSquares_uf.691466.smt2	Unsatisfiable	0.0290	Unsatisfiable	0.029189	unsat	0.0772	0.0772	unsat	0.0417511
UF_sledgehammer_TwoSquares_uf.695395.smt2	Unsatisfiable	0.1776	Unsatisfiable	0.0552061	unsat	0.1250	0.1250	unsat	0.0622459
UF_sledgehammer_TwoSquares_uf.701531.smt2	Unsatisfiable	0.0364	Unsatisfiable	0.670327	unsat	0.0792	0.0792	unsat	0.0613619
UF_sledgehammer_TwoSquares_uf.704689.smt2	--	298.2260	--	298.518	unsat	0.3712	0.3712	unsat	0.099927
UF_sledgehammer_TwoSquares_uf.705207.smt2	Unsatisfiable	0.2602	Unsatisfiable	9.29055	unsat	2.7599	2.7599	unsat	0.159806
UF_sledgehammer_TwoSquares_uf.706629.smt2	--	298.5180	--	298.517	unsat	61.6522	61.6522	unsat	6.16805
UF_sledgehammer_TwoSquares_uf.711555.smt2	Unsatisfiable	0.8673	Unsatisfiable	0.510147	unsat	0.1294	0.1294	unsat	0.0643731
UF_sledgehammer_TwoSquares_uf.713009.smt2	Unsatisfiable	2.1869	Unsatisfiable	9.04941	unsat	0.3141	0.3141	unsat	0.289492
UF_sledgehammer_TwoSquares_uf.717409.smt2	Unsatisfiable	0.0332	Unsatisfiable	0.034228	unsat	0.0907	0.0907	unsat	0.0415111
UF_sledgehammer_TwoSquares_uf.718634.smt2	Unsatisfiable	6.1981	Unsatisfiable	0.362172	unsat	0.0823	0.0823	unsat	0.0706659
UF_sledgehammer_TwoSquares_uf.719953.smt2	Unsatisfiable	0.0349	Unsatisfiable	0.435721	unsat	0.0846	0.0846	unsat	0.0665281
UF_sledgehammer_TwoSquares_uf.721509.smt2	Unsatisfiable	0.1254	Unsatisfiable	0.224517	unsat	0.1535	0.1535	starexec-unknown	387.401
UF_sledgehammer_TwoSquares_uf.722861.smt2	Unsatisfiable	0.3939	Unsatisfiable	12.4849	unsat	0.2637	0.2637	unsat	0.084582
UF_sledgehammer_TwoSquares_uf.723569.smt2	Unsatisfiable	0.2225	Unsatisfiable	8.4153	unsat	0.0777	0.0777	unsat	0.0527879
UF_sledgehammer_TwoSquares_uf.725188.smt2	Unsatisfiable	0.3507	Unsatisfiable	12.4678	unsat	0.1931	0.1931	unsat	0.079702
UF_sledgehammer_TwoSquares_uf.725943.smt2	Unsatisfiable	12.8949	Unsatisfiable	8.79894	unsat	0.0960	0.0960	unsat	0.060275
UF_sledgehammer_TwoSquares_uf.731437.smt2	Unsatisfiable	0.0412	Unsatisfiable	0.694061	unsat	0.2999	0.2999	unsat	0.088853
UF_sledgehammer_TwoSquares_uf.732042.smt2	Unsatisfiable	0.0573	Unsatisfiable	0.721123	unsat	0.0654	0.0654	unsat	0.049728
UF_sledgehammer_TwoSquares_uf.733266.smt2	Unsatisfiable	181.5560	Unsatisfiable	180.068	unsat	0.9853	0.9853	unsat	454.57
UF_sledgehammer_TwoSquares_uf.733760.smt2	Unsatisfiable	264.8420	Unsatisfiable	10.1399	unsat	0.2303	0.2303	unsat	22.015
UF_sledgehammer_TwoSquares_uf.735030.smt2	Unsatisfiable	0.1165	Unsatisfiable	0.74055	unsat	0.1733	0.1733	unsat	0.0651591
UF_sledgehammer_TwoSquares_uf.736481.smt2	Unsatisfiable	0.1261	Unsatisfiable	0.698638	unsat	0.1531	0.1531	unsat	0.0646301
UF_sledgehammer_TwoSquares_uf.739998.smt2	Unsatisfiable	0.3775	Unsatisfiable	0.373587	unsat	0.0925	0.0925	unsat	0.0665729
UF_sledgehammer_TwoSquares_uf.742354.smt2	--	298.5160	--	298.516	unsat	72.4749	72.4749	starexec-unknown	1798.92
UF_sledgehammer_TwoSquares_uf.748475.smt2	Unsatisfiable	6.7553	Unsatisfiable	0.049007	unsat	0.0965	0.0965	unsat	0.0680321
UF_sledgehammer_TwoSquares_uf.749655.smt2	Unsatisfiable	0.4495	Unsatisfiable	12.0974	unsat	62.2695	62.2695	unsat	24.0968
UF_sledgehammer_TwoSquares_uf.751588.smt2	Unsatisfiable	13.2985	--	298.617	unsat	10.8870	10.8870	unsat	4.60798
UF_sledgehammer_TwoSquares_uf.755493.smt2	Unsatisfiable	0.1150	Unsatisfiable	0.692822	unsat	0.1089	0.1089	unsat	0.0715521
UF_sledgehammer_TwoSquares_uf.756631.smt2	Unsatisfiable	113.2380	Unsatisfiable	191.963	unsat	0.4074	0.4074	starexec-unknown	1798.92
UF_sledgehammer_TwoSquares_uf.757144.smt2	Unsatisfiable	20.0414	Unsatisfiable	179.851	unsat	0.2960	0.2960	starexec-unknown	1799.02
UF_sledgehammer_TwoSquares_uf.763367.smt2	Unsatisfiable	0.0738	Unsatisfiable	0.057638	unsat	0.1100	0.1100	unsat	0.069396
UF_sledgehammer_TwoSquares_uf.764813.smt2	Unsatisfiable	0.0565	Unsatisfiable	0.0536391	unsat	0.1232	0.1232	unsat	0.071843
UF_sledgehammer_TwoSquares_uf.766230.smt2	Unsatisfiable	0.1224	Unsatisfiable	0.587098	unsat	0.1096	0.1096	unsat	0.0691931
UF_sledgehammer_TwoSquares_uf.767708.smt2	Unsatisfiable	0.0734	Unsatisfiable	0.057143	unsat	0.1106	0.1106	unsat	0.0691109
UF_sledgehammer_TwoSquares_uf.769145.smt2	Unsatisfiable	0.0526	Unsatisfiable	0.050706	unsat	0.1192	0.1192	unsat	0.071607
UF_sledgehammer_TwoSquares_uf.770551.smt2	Unsatisfiable	0.1166	Unsatisfiable	0.700845	unsat	0.1086	0.1086	unsat	0.072037
UF_sledgehammer_TwoSquares_uf.772144.smt2	Unsatisfiable	0.0703	Unsatisfiable	0.567884	unsat	0.1125	0.1125	unsat	0.077939
UF_sledgehammer_TwoSquares_uf.773939.smt2	Unsatisfiable	191.2760	--	298.517	unsat	85.6388	85.6388	starexec-unknown	681.236
UF_sledgehammer_TwoSquares_uf.775374.smt2	Unsatisfiable	0.3677	Unsatisfiable	0.701718	unsat	0.1095	0.1095	unsat	0.0910549
UF_sledgehammer_TwoSquares_uf.777581.smt2	Unsatisfiable	0.0387	Unsatisfiable	0.0521991	unsat	0.0878	0.0878	unsat	0.0643459
UF_sledgehammer_TwoSquares_uf.778701.smt2	Unsatisfiable	0.0435	Unsatisfiable	0.799593	unsat	0.0706	0.0706	unsat	0.0676551
UF_sledgehammer_TwoSquares_uf.780006.smt2	Unsatisfiable	7.7384	Unsatisfiable	0.447114	unsat	0.1335	0.1335	unsat	0.141799
UF_sledgehammer_TwoSquares_uf.781811.smt2	Unsatisfiable	0.1590	Unsatisfiable	0.346826	unsat	0.0842	0.0842	unsat	0.087342
UF_sledgehammer_TwoSquares_uf.783264.smt2	Unsatisfiable	0.0297	Unsatisfiable	0.027466	unsat	0.0705	0.0705	unsat	0.041105
UF_sledgehammer_TwoSquares_uf.784585.smt2	Unsatisfiable	0.0405	Unsatisfiable	0.718269	unsat	0.1007	0.1007	unsat	0.073217
UF_sledgehammer_TwoSquares_uf.785959.smt2	Unsatisfiable	0.0403	Unsatisfiable	0.695398	unsat	0.1094	0.1094	unsat	0.0747719
UF_sledgehammer_TwoSquares_uf.787287.smt2	Unsatisfiable	0.0422	Unsatisfiable	0.711802	unsat	0.1007	0.1007	unsat	0.072595
UF_sledgehammer_TwoSquares_uf.788570.smt2	Unsatisfiable	0.0616	Unsatisfiable	0.162095	unsat	0.0792	0.0792	unsat	0.0642399
UF_sledgehammer_TwoSquares_uf.789988.smt2	Unsatisfiable	0.0387	Unsatisfiable	0.079755	unsat	0.1101	0.1101	unsat	0.071352
UF_sledgehammer_TwoSquares_uf.794486.smt2	Unsatisfiable	0.0433	Unsatisfiable	0.113098	unsat	0.0906	0.0906	unsat	0.101112
UF_sledgehammer_TwoSquares_uf.795491.smt2	Unsatisfiable	0.0291	Unsatisfiable	0.0434719	unsat	0.0406	0.0406	unsat	0.0471281
UF_sledgehammer_TwoSquares_uf.797131.smt2	Unsatisfiable	0.2382	Unsatisfiable	8.676	unsat	0.0910	0.0910	unsat	0.0621109
UF_sledgehammer_TwoSquares_uf.798758.smt2	Unsatisfiable	0.1516	Unsatisfiable	1.21129	unsat	0.1622	0.1622	unsat	0.0819731
UF_sledgehammer_TwoSquares_uf.800621.smt2	Unsatisfiable	0.0452	Unsatisfiable	0.180046	unsat	0.0907	0.0907	unsat	0.0720561
UF_sledgehammer_TwoSquares_uf.801626.smt2	Unsatisfiable	0.0311	Unsatisfiable	0.073949	unsat	0.0406	0.0406	unsat	0.0483271
UF_sledgehammer_TwoSquares_uf.802932.smt2	Unsatisfiable	0.0356	Unsatisfiable	0.262647	unsat	0.0785	0.0785	unsat	0.067226
UF_sledgehammer_TwoSquares_uf.804437.smt2	Unsatisfiable	14.3850	Unsatisfiable	10.6995	unsat	0.3634	0.3634	unsat	2.21745
UF_sledgehammer_TwoSquares_uf.806533.smt2	Unsatisfiable	0.0272	Unsatisfiable	0.030491	unsat	0.0635	0.0635	unsat	0.0566549
UF_sledgehammer_TwoSquares_uf.807536.smt2	Unsatisfiable	0.0285	Unsatisfiable	0.64662	unsat	0.0638	0.0638	unsat	0.0655589
UF_sledgehammer_TwoSquares_uf.811595.smt2	--	298.4170	--	298.518	unsat	72.3126	72.3126	unsat	0.900491
UF_sledgehammer_TwoSquares_uf.813775.smt2	Unsatisfiable	0.0438	Unsatisfiable	0.0677111	unsat	0.0838	0.0838	unsat	0.0617771
UF_sledgehammer_TwoSquares_uf.814976.smt2	Unsatisfiable	183.3710	Unsatisfiable	10.5698	unsat	71.7344	71.7344	starexec-unknown	581.639
UF_sledgehammer_TwoSquares_uf.816820.smt2	Unsatisfiable	0.1337	Unsatisfiable	0.779644	unsat	0.0668	0.0668	unsat	0.0991729
UF_sledgehammer_TwoSquares_uf.818150.smt2	Unsatisfiable	66.7022	Unsatisfiable	63.9572	unsat	4.0422	4.0422	unsat	532.529
UF_sledgehammer_TwoSquares_uf.819922.smt2	Unsatisfiable	0.0358	Unsatisfiable	0.0376709	unsat	0.0642	0.0642	unsat	0.057917
UF_sledgehammer_TwoSquares_uf.821725.smt2	Unsatisfiable	4.1924	Unsatisfiable	8.84951	unsat	1.1090	1.1090	unsat	2.28168
UF_sledgehammer_TwoSquares_uf.822984.smt2	Unsatisfiable	0.0267	Unsatisfiable	0.0664229	unsat	0.0639	0.0639	unsat	0.0576241
UF_sledgehammer_TwoSquares_uf.824249.smt2	Unsatisfiable	0.0302	Unsatisfiable	0.030155	unsat	0.0785	0.0785	unsat	0.0408421
UF_sledgehammer_TwoSquares_uf.827912.smt2	Unsatisfiable	0.4326	Unsatisfiable	0.427492	unsat	0.1120	0.1120	unsat	0.081192
UF_sledgehammer_TypeSafe_smtlib.1003247.smt2	Unsatisfiable	0.1641	Unsatisfiable	0.174338	unsat	21.6313	21.6313	starexec-unknown	1799.02
UF_sledgehammer_TypeSafe_smtlib.1008378.smt2	Unsatisfiable	0.3908	Unsatisfiable	0.365516	unsat	0.2610	0.2610	starexec-unknown	1799.53
UF_sledgehammer_TypeSafe_smtlib.1008947.smt2	Unsatisfiable	0.2499	Unsatisfiable	0.190655	unsat	0.1878	0.1878	starexec-unknown	1799.32
UF_sledgehammer_TypeSafe_smtlib.1009110.smt2	Unsatisfiable	0.0288	Unsatisfiable	0.0303691	unsat	0.0285	0.0285	unsat	0.0793869
UF_sledgehammer_TypeSafe_smtlib.1012987.smt2	Unsatisfiable	0.1817	Unsatisfiable	0.323135	unsat	0.3368	0.3368	unsat	0.14417
UF_sledgehammer_TypeSafe_smtlib.1024006.smt2	Unsatisfiable	0.1624	Unsatisfiable	0.140143	unsat	21.6624	21.6624	unsat	2.91845
UF_sledgehammer_TypeSafe_smtlib.1043158.smt2	Unsatisfiable	0.0507	Unsatisfiable	0.0587321	unsat	0.1910	0.1910	unsat	0.052131
UF_sledgehammer_TypeSafe_smtlib.1062615.smt2	Unsatisfiable	0.2363	Unsatisfiable	0.249773	unsat	0.1854	0.1854	unsat	0.110486
UF_sledgehammer_TypeSafe_smtlib.1067769.smt2	Unsatisfiable	0.9512	Unsatisfiable	1.14684	unsat	43.4024	43.4024	unsat	3.84484
UF_sledgehammer_TypeSafe_smtlib.1078940.smt2	Unsatisfiable	1.9695	Unsatisfiable	1.21028	unsat	0.7642	0.7642	unsat	0.120854
UF_sledgehammer_TypeSafe_smtlib.1093758.smt2	Unsatisfiable	0.1264	Unsatisfiable	0.169443	unsat	0.3355	0.3355	unsat	0.144506
UF_sledgehammer_TypeSafe_smtlib.1097873.smt2	Unsatisfiable	19.2748	--	296.429	unsat	0.2468	0.2468	unsat	0.120016
UF_sledgehammer_TypeSafe_smtlib.1098821.smt2	Unsatisfiable	0.0218	Unsatisfiable	0.0297941	unsat	0.0152	0.0152	unsat	0.0388351
UF_sledgehammer_TypeSafe_smtlib.1114186.smt2	Unsatisfiable	0.0376	Unsatisfiable	0.055468	unsat	0.0413	0.0413	unsat	0.0467869
UF_sledgehammer_TypeSafe_smtlib.1165906.smt2	Unsatisfiable	5.2631	Unsatisfiable	2.51144	unsat	0.2463	0.2463	unsat	0.120422
UF_sledgehammer_TypeSafe_smtlib.1170061.smt2	Unsatisfiable	1.0099	Unsatisfiable	1.18118	unsat	21.7765	21.7765	starexec-unknown	1798.92
UF_sledgehammer_TypeSafe_smtlib.1176848.smt2	Unsatisfiable	3.6205	Unsatisfiable	2.17249	unsat	0.2482	0.2482	unsat	0.109142
UF_sledgehammer_TypeSafe_smtlib.1180361.smt2	Unsatisfiable	1.0080	Unsatisfiable	1.10938	unsat	0.3609	0.3609	unsat	0.145928
UF_sledgehammer_TypeSafe_smtlib.1193467.smt2	Unsatisfiable	2.4784	Unsatisfiable	1.54122	unsat	0.2723	0.2723	unsat	0.119281
UF_sledgehammer_TypeSafe_smtlib.1197299.smt2	Unsatisfiable	13.5855	Unsatisfiable	14.5874	unsat	0.2716	0.2716	unsat	0.131436
UF_sledgehammer_TypeSafe_smtlib.1201697.smt2	Unsatisfiable	0.1814	Unsatisfiable	0.608421	unsat	0.3087	0.3087	unsat	0.145852
UF_sledgehammer_TypeSafe_smtlib.1212066.smt2	Unsatisfiable	0.0492	Unsatisfiable	0.057307	unsat	0.1977	0.1977	unsat	0.052404
UF_sledgehammer_TypeSafe_smtlib.1225759.smt2	Unsatisfiable	0.0780	Unsatisfiable	0.101525	unsat	0.2081	0.2081	unsat	0.130458
UF_sledgehammer_TypeSafe_smtlib.1229166.smt2	Unsatisfiable	17.6361	Unsatisfiable	17.5252	unsat	0.2277	0.2277	unsat	0.124568
UF_sledgehammer_TypeSafe_smtlib.1238233.smt2	Unsatisfiable	0.0892	Unsatisfiable	0.103255	unsat	0.2108	0.2108	unsat	0.130528
UF_sledgehammer_TypeSafe_smtlib.1242068.smt2	Unsatisfiable	5.4280	Unsatisfiable	5.3895	unsat	41.6773	41.6773	unsat	0.174075
UF_sledgehammer_TypeSafe_smtlib.1250331.smt2	Unsatisfiable	0.0480	Unsatisfiable	0.0545101	unsat	0.1735	0.1735	unsat	0.0534629
UF_sledgehammer_TypeSafe_smtlib.1266492.smt2	Unsatisfiable	17.8236	Unsatisfiable	13.3142	unsat	1.6489	1.6489	unsat	0.143627
UF_sledgehammer_TypeSafe_smtlib.1267524.smt2	Unsatisfiable	0.2657	Unsatisfiable	0.122539	unsat	0.0220	0.0220	unsat	0.0411079
UF_sledgehammer_TypeSafe_smtlib.1285944.smt2	Unsatisfiable	0.0468	Unsatisfiable	0.0548971	unsat	0.1810	0.1810	unsat	0.050673
UF_sledgehammer_TypeSafe_smtlib.1300795.smt2	Unsatisfiable	17.7822	Unsatisfiable	14.8847	unsat	0.5191	0.5191	unsat	0.114568
UF_sledgehammer_TypeSafe_smtlib.1301364.smt2	Unsatisfiable	0.0208	Unsatisfiable	0.0240871	unsat	0.0147	0.0147	unsat	0.0398209
UF_sledgehammer_TypeSafe_smtlib.1305552.smt2	Unsatisfiable	17.9261	Unsatisfiable	20.4541	unsat	0.3573	0.3573	unsat	0.123547
UF_sledgehammer_TypeSafe_smtlib.1306826.smt2	Unsatisfiable	0.1883	Unsatisfiable	0.0403881	unsat	0.0195	0.0195	unsat	0.0407439
UF_sledgehammer_TypeSafe_smtlib.1339511.smt2	Unsatisfiable	185.0610	--	298.517	unsat	0.5538	0.5538	starexec-unknown	1799.02
UF_sledgehammer_TypeSafe_smtlib.1340607.smt2	Unsatisfiable	0.0253	Unsatisfiable	0.032141	unsat	0.0193	0.0193	unsat	0.044652
UF_sledgehammer_TypeSafe_smtlib.1412484.smt2	Unsatisfiable	0.0213	Unsatisfiable	0.02613	unsat	0.0178	0.0178	unsat	0.039083
UF_sledgehammer_TypeSafe_smtlib.1434920.smt2	Unsatisfiable	12.9305	--	298.522	unsat	0.3338	0.3338	unsat	0.122076
UF_sledgehammer_TypeSafe_smtlib.1439516.smt2	Unsatisfiable	0.0907	Unsatisfiable	0.124524	unsat	0.2716	0.2716	unsat	0.132503
UF_sledgehammer_TypeSafe_smtlib.1461376.smt2	Unsatisfiable	2.6694	Unsatisfiable	3.04662	unsat	0.2369	0.2369	unsat	0.110556
UF_sledgehammer_TypeSafe_smtlib.1496217.smt2	Unsatisfiable	3.2234	Unsatisfiable	3.2374	unsat	0.2305	0.2305	unsat	0.108318
UF_sledgehammer_TypeSafe_smtlib.608053.smt2	Unsatisfiable	2.4363	Unsatisfiable	0.245638	unsat	0.1756	0.1756	unsat	0.11413
UF_sledgehammer_TypeSafe_smtlib.611434.smt2	Unsatisfiable	10.5235	Unsatisfiable	9.97629	unsat	0.1764	0.1764	unsat	0.11528
UF_sledgehammer_TypeSafe_smtlib.614993.smt2	Unsatisfiable	0.0428	Unsatisfiable	0.0521531	unsat	0.1685	0.1685	unsat	0.0494239
UF_sledgehammer_TypeSafe_smtlib.624769.smt2	Unsatisfiable	10.6819	Unsatisfiable	17.5956	unsat	72.0504	72.0504	unsat	0.116717
UF_sledgehammer_TypeSafe_smtlib.628981.smt2	Unsatisfiable	0.2171	Unsatisfiable	1.13751	unsat	0.1747	0.1747	unsat	0.111158
UF_sledgehammer_TypeSafe_smtlib.632551.smt2	Unsatisfiable	0.1978	Unsatisfiable	0.361496	unsat	0.2191	0.2191	unsat	0.113836
UF_sledgehammer_TypeSafe_smtlib.636448.smt2	Unsatisfiable	10.6109	Unsatisfiable	17.5463	unsat	0.1874	0.1874	unsat	0.115249
UF_sledgehammer_TypeSafe_smtlib.655487.smt2	Unsatisfiable	5.9249	Unsatisfiable	17.6978	unsat	0.2419	0.2419	unsat	0.118607
UF_sledgehammer_TypeSafe_smtlib.659589.smt2	Unsatisfiable	0.0471	Unsatisfiable	0.0532359	unsat	0.1775	0.1775	unsat	0.0497951
UF_sledgehammer_TypeSafe_smtlib.669530.smt2	--	297.9180	--	298.618	unsat	3.1922	3.1922	unsat	0.128171
UF_sledgehammer_TypeSafe_smtlib.670591.smt2	Unsatisfiable	182.5950	--	298.516	unsat	0.0282	0.0282	unsat	0.0422871
UF_sledgehammer_TypeSafe_smtlib.684321.smt2	Unsatisfiable	6.9222	Unsatisfiable	16.0196	unsat	0.0220	0.0220	unsat	0.0398999
UF_sledgehammer_TypeSafe_smtlib.688516.smt2	Unsatisfiable	0.0937	Unsatisfiable	0.056125	unsat	0.1771	0.1771	unsat	0.050216
UF_sledgehammer_TypeSafe_smtlib.698153.smt2	Unsatisfiable	2.4909	Unsatisfiable	16.7302	unsat	0.0222	0.0222	unsat	0.039784
UF_sledgehammer_TypeSafe_smtlib.723662.smt2	Unsatisfiable	0.1756	Unsatisfiable	0.799973	unsat	0.2977	0.2977	starexec-unknown	485.762
UF_sledgehammer_TypeSafe_smtlib.893449.smt2	Unsatisfiable	0.0479	Unsatisfiable	0.0531871	unsat	0.1921	0.1921	unsat	0.0518491
UF_sledgehammer_TypeSafe_smtlib.987942.smt2	Unsatisfiable	21.9477	Unsatisfiable	123.584	unsat	3.6307	3.6307	starexec-unknown	1114.47
UF_sledgehammer_TypeSafe_smtlib.989687.smt2	Unsatisfiable	20.4020	Unsatisfiable	18.6997	unsat	0.3768	0.3768	unsat	0.141989
UF_sledgehammer_TypeSafe_smtlib.990468.smt2	Unsatisfiable	0.0222	Unsatisfiable	0.0238279	unsat	0.0179	0.0179	unsat	0.0405071
UF_sledgehammer_TypeSafe_uf.1000024.smt2	Unsatisfiable	0.0885	Unsatisfiable	0.110531	unsat	0.1954	0.1954	unsat	0.122007
UF_sledgehammer_TypeSafe_uf.1003498.smt2	Unsatisfiable	0.7651	Unsatisfiable	0.830083	unsat	0.4354	0.4354	starexec-unknown	1391.24
UF_sledgehammer_TypeSafe_uf.1004970.smt2	Unsatisfiable	0.1609	Unsatisfiable	0.177131	unsat	21.6295	21.6295	starexec-unknown	1799.02
UF_sledgehammer_TypeSafe_uf.1008626.smt2	Unsatisfiable	1.9100	Unsatisfiable	1.35495	unsat	0.2734	0.2734	starexec-unknown	1799.63
UF_sledgehammer_TypeSafe_uf.1010132.smt2	Unsatisfiable	0.3822	Unsatisfiable	0.365751	unsat	0.2605	0.2605	starexec-unknown	1799.42
UF_sledgehammer_TypeSafe_uf.1010701.smt2	Unsatisfiable	0.2495	Unsatisfiable	0.187669	unsat	0.1887	0.1887	starexec-unknown	1799.32
UF_sledgehammer_TypeSafe_uf.1010864.smt2	Unsatisfiable	0.0301	Unsatisfiable	0.026815	unsat	0.0285	0.0285	unsat	0.0786151
UF_sledgehammer_TypeSafe_uf.1014741.smt2	Unsatisfiable	0.1831	Unsatisfiable	0.386659	unsat	0.3406	0.3406	unsat	0.144818
UF_sledgehammer_TypeSafe_uf.1025902.smt2	Unsatisfiable	0.1586	Unsatisfiable	0.140437	unsat	21.6626	21.6626	unsat	2.91294
UF_sledgehammer_TypeSafe_uf.1029517.smt2	Unsatisfiable	0.4296	Unsatisfiable	1.20157	unsat	0.2391	0.2391	unsat	0.118629
UF_sledgehammer_TypeSafe_uf.1045020.smt2	Unsatisfiable	0.0471	Unsatisfiable	0.0534101	unsat	0.1915	0.1915	unsat	0.0520069
UF_sledgehammer_TypeSafe_uf.1048281.smt2	Unsatisfiable	0.1584	Unsatisfiable	0.102804	unsat	0.1901	0.1901	unsat	0.109758
UF_sledgehammer_TypeSafe_uf.1064876.smt2	Unsatisfiable	0.2314	Unsatisfiable	0.249464	unsat	0.1849	0.1849	unsat	0.112119
UF_sledgehammer_TypeSafe_uf.1072411.smt2	Unsatisfiable	0.0783	Unsatisfiable	0.0829809	unsat	0.1863	0.1863	unsat	0.117509
UF_sledgehammer_TypeSafe_uf.1075991.smt2	Unsatisfiable	5.3009	Unsatisfiable	2.4939	unsat	0.2457	0.2457	unsat	0.1133
UF_sledgehammer_TypeSafe_uf.1079767.smt2	Unsatisfiable	1.9699	Unsatisfiable	1.20556	unsat	0.7661	0.7661	unsat	0.120396
UF_sledgehammer_TypeSafe_uf.1083624.smt2	Unsatisfiable	0.0580	Unsatisfiable	0.0673601	unsat	0.2340	0.2340	unsat	0.133203
UF_sledgehammer_TypeSafe_uf.1087133.smt2	Unsatisfiable	0.2105	Unsatisfiable	0.236113	unsat	0.2101	0.2101	unsat	0.125021
UF_sledgehammer_TypeSafe_uf.1090749.smt2	Unsatisfiable	18.3775	Unsatisfiable	18.2624	unsat	2.4627	2.4627	starexec-unknown	1799.22
UF_sledgehammer_TypeSafe_uf.1095445.smt2	Unsatisfiable	0.1259	Unsatisfiable	0.17116	unsat	0.3367	0.3367	unsat	0.144978
UF_sledgehammer_TypeSafe_uf.1099560.smt2	Unsatisfiable	19.2457	--	298.618	unsat	0.2446	0.2446	unsat	0.120081
UF_sledgehammer_TypeSafe_uf.1100508.smt2	Unsatisfiable	0.0277	Unsatisfiable	0.025627	unsat	0.0155	0.0155	unsat	0.0387649
UF_sledgehammer_TypeSafe_uf.1104973.smt2	Unsatisfiable	0.0460	Unsatisfiable	0.0546249	unsat	0.1848	0.1848	unsat	0.0502089
UF_sledgehammer_TypeSafe_uf.1108046.smt2	Unsatisfiable	0.0839	Unsatisfiable	0.195351	unsat	0.1790	0.1790	unsat	0.108533
UF_sledgehammer_TypeSafe_uf.1115767.smt2	Unsatisfiable	0.0363	Unsatisfiable	0.058525	unsat	0.0417	0.0417	unsat	0.0466899
UF_sledgehammer_TypeSafe_uf.1120710.smt2	Unsatisfiable	5.3074	Unsatisfiable	11.5937	unsat	0.2362	0.2362	unsat	0.111298
UF_sledgehammer_TypeSafe_uf.1124370.smt2	Unsatisfiable	0.0791	Unsatisfiable	0.0882219	unsat	0.1826	0.1826	unsat	0.116172
UF_sledgehammer_TypeSafe_uf.1127919.smt2	Unsatisfiable	17.4887	Unsatisfiable	17.539	unsat	0.2370	0.2370	unsat	0.112075
UF_sledgehammer_TypeSafe_uf.1131979.smt2	Unsatisfiable	0.0929	Unsatisfiable	0.096336	unsat	0.2424	0.2424	unsat	0.119486
